monitoring_location_id,agency_code,agency_name,monitoring_location_number,monitoring_location_name,district_code,country_code,country_name,state_code,state_name,county_code,county_name,minor_civil_division_code,site_type_code,site_type,hydrologic_unit_code,basin_code,altitude,altitude_accuracy,altitude_method_code,altitude_method_name,vertical_datum,vertical_datum_name,horizontal_positional_accuracy_code,horizontal_positional_accuracy,horizontal_position_method_code,horizontal_position_method_name,original_horizontal_datum,original_horizontal_datum_name,drainage_area,contributing_drainage_area,time_zone_abbreviation,uses_daylight_savings,construction_date,aquifer_code,national_aquifer_code,aquifer_type_code,well_constructed_depth,hole_constructed_depth,depth_source_code,revision_note,revision_created,revision_modified,index_right,huc8,name,daily,continuous,field_measurements,samples,conductivity,temperature,dissolved_oxygen,dissolved_solids,chlorophyll,pH,nitrogen,phosphorus,turbidity,parameters,geometry
USGS-261340098233997,USGS,U.S. Geological Survey,261340098233997,IT S1080022C Edinburg Main Canal nr Palmview TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.3941666666667 26.2277777777778)
USGS-261356097195501,USGS,U.S. Geological Survey,261356097195501,"Stover Cove at Laguna Atascosa NWR, TX",48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080800,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.3322001241408 26.2325745490252)
USGS-261410097231201,USGS,U.S. Geological Survey,261410097231201,"Laguna Atascosa at Laguna Atascosa NWR, TX",48,US,United States of America,48,Texas,061,Cameron County,,LK,"Lake, Reservoir, Impoundment",121102080800,,0.0,10.0,M,Interpolated from topographic map.,NGVD29,National Geodetic Vertical Datum of 1929,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,False,False,True,False,False,False,"['.alpha.-Endosulfan', '1,2,4-Trichlorobenzene', '1,3-Dichlorobenzene', '2,4,5-T', '2,4,6-Trichlorophenol', '2,4-D', '2,4-Dichlorophenol', '2,4-Dimethylphenol', '2,4-Dinitrophenol', '2,4-Dinitrotoluene', '2,6-Dinitrotoluene', '2-Chloronaphthalene', '4,6-Dinitro-o-cresol', 'Acenaphthene', 'Acenaphthylene', 'Acidity, (H+)', 'Agency analyzing sample', 'Aldrin', 'Alpha emitting radium isotopes', 'Alpha particle', 'Ametryn', 'Anthracene', 'Arsenic', 'Atrazine', 'BDE-003', 'Barium', 'Barometric pressure', 'Benz[a]anthracene', 'Benzo(b)fluoranthene', 'Benzo[a]pyrene', 'Benzo[ghi]perylene', 'Benzo[k]fluoranthene', 'Bis(2-chloroethoxy)methane', 'Bis(2-chloroethyl) ether', 'Bis(2-chloroisopropyl) ether', 'Boron', 'Butyl benzyl phthalate', 'Cadmium', 'Carbaryl', 'Carbophenothion', 'Carbophenothion-methyl', 'Chlordane, technical', 'Chlorinated naphthalenes', 'Chromium', 'Chrysene', 'Copper', 'Cyanazine', 'Di(2-ethoxylhexyl) phthalate', 'Di-n-octyl phthalate', 'Diazinon', 'Dibenz[a,h]anthracene', 'Dibutyl phthalate', 'Dicamba', 'Dichlorprop', 'Dieldrin', 'Diethyl phthalate', 'Dimethyl phthalate', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Endrin', 'Ethion', 'Ethylan', 'Fluoranthene', 'Fluorene', 'Heptachlor', 'Heptachlor epoxide', 'Hexachlorobenzene', 'Hexachlorobutadiene', 'Hexachlorocyclopentadiene', 'Hexachloroethane', 'Indeno[1,2,3-cd]pyrene', 'Isophorone', 'Lead', 'Malathion', 'Mercury', 'Methomyl', 'Methoxychlor', 'Methyl parathion', 'Mirex', 'Molybdenum', 'N-Nitrosodi-n-propylamine', 'N-Nitrosodimethylamine', 'N-Nitrosodiphenylamine', 'Naphthalene', 'Nickel', 'Nitrobenzene', 'Parathion', 'Pentachlorophenol', 'Phenanthrene', 'Phenol', 'Picloram', 'Polychlorinated biphenyls', 'Prometon', 'Prometryn', 'Propazine', 'Pyrene', 'Selenium', 'Silver', 'Silvex', 'Simazine', 'Simetryn', 'Specific conductance', 'Temperature, water', 'Toxaphene', 'Tritium', 'Uranium', 'Vanadium', 'Zinc', 'gamma-HCH (Lindane)', 'o-Chlorophenol', 'o-Dichlorobenzene', 'o-Nitrophenol', ""p,p'-DDD"", ""p,p'-DDE"", ""p,p'-DDT"", 'p-Chloro-m-cresol', 'p-Chlorophenyl phenyl ether', 'p-Dichlorobenzene', 'p-Nitrophenol', 'pH']",POINT (-97.38692449187 26.2364630339176)
USGS-261417097343198,USGS,U.S. Geological Survey,261417097343198,IT S0310006B unamed canal nr Rio Hondo TX,48,US,United States of America,48,Texas,061,Cameron County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5752777777778 26.2380555555556)
USGS-261417097343699,USGS,U.S. Geological Survey,261417097343699,IT S0310006A Rio Hondo Res nr Rio Hondo TX,48,US,United States of America,48,Texas,061,Cameron County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5766666666667 26.2380555555556)
USGS-261417098201398,USGS,U.S. Geological Survey,261417098201398,IT S1080008B unamed TR nr Mission TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.3369444444444 26.2380555555556)
USGS-261421098073896,USGS,U.S. Geological Survey,261421098073896,IT S1080029D Lopezville Res nr Nurillo TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.1272222222222 26.2391666666667)
USGS-261430098384199,USGS,U.S. Geological Survey,261430098384199,IT S2140006A Rio Grande nr La Grulla TX,48,US,United States of America,48,Texas,427,Starr County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,2,13090001,Los Olmos,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.6447222222222 26.2416666666667)
USGS-261457097465401,USGS,U.S. Geological Survey,261457097465401,BY-88-50-305,48,US,United States of America,48,Texas,061,Cameron County,91720,GW,Well,121102080300,,43.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,5,Accurate to + or - .5 sec (PLGR/PPS GPS).,R,Reported,NAD83,North American Datum of 1983,,,CST,N,,112GLFC,S100CSLLWD,N,541.0,,R,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.7818277777778 26.2493083333333)
USGS-261501098300099,USGS,U.S. Geological Survey,261501098300099,IT S1080022A La Joya Lk nr La Joya TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,2,13090001,Los Olmos,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.5 26.2502777777778)
USGS-261508098242299,USGS,U.S. Geological Survey,261508098242299,IT S1080088A Edinburg Main Canal nr Palmview TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.4061111111111 26.2522222222222)
USGS-261509098233901,USGS,U.S. Geological Survey,261509098233901,IT S1080022E on Unnamed Res nr Penitas TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,U,Unknown or unspecified.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.3941666666667 26.2525)
USGS-261510098242798,USGS,U.S. Geological Survey,261510098242798,IT S1080088B Chihuahua N Res nr Palmview TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.4075 26.2527777777778)
USGS-261510098292499,USGS,U.S. Geological Survey,261510098292499,IT S1080213A La Joya Lk nr La Joya TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,2,13090001,Los Olmos,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.49 26.2527777777778)
USGS-261518098232696,USGS,U.S. Geological Survey,261518098232696,IT S1080022D Palmview Res nr Palmview TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.3905555555556 26.255)
USGS-261535097494699,USGS,U.S. Geological Survey,261535097494699,IT S0310009A La Feria Main Canal nr Santa Rosa TX,48,US,United States of America,48,Texas,061,Cameron County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.8294444444444 26.2597222222222)
USGS-261540098374998,USGS,U.S. Geological Survey,261540098374998,IT S2140006B La Grulla TR nr La Grulla TX,48,US,United States of America,48,Texas,427,Starr County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,2,13090001,Los Olmos,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.6302777777778 26.2611111111111)
USGS-261646098164299,USGS,U.S. Geological Survey,261646098164299,IT S1080033A Sharyland WSC TR 1 nr Alton TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.2783333333333 26.2794444444444)
USGS-261656097331700,USGS,U.S. Geological Survey,261656097331700,1223302Laguna Madre ES Line 233 Site 02,48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080700,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,True,True,True,True,True,True,"['Acidity, (H+)', 'Aldrin', 'Alkalinity', 'Ammonia and ammonium', 'Bicarbonate', 'Biochemical oxygen demand, standard conditions', 'Calcium', 'Carbon dioxide', 'Chloride', 'Chlorophyll a, uncorrected for pheophytin', 'Chlorophyll b', 'Chlorophyll c', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Fecal Coliform', 'Fecal Streptococcus Group Bacteria', 'Fluoride', 'Hardness, Ca, Mg', 'Hardness, non-carbonate', 'Magnesium', 'Nitrate', 'Nitrite', 'Organic carbon', 'Phenols', 'Phosphorus', 'Potassium', 'Sampling depth', 'Silica', 'Sodium', 'Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]', 'Sodium, percent total cations', 'Specific conductance', 'Sulfate', 'Temperature, water', 'Total Coliform', 'Total dissolved solids', 'Transparency, Secchi disk', 'Turbidity', 'pH']",POINT (-97.5549862067468 26.2825726495775)
USGS-261709098153097,USGS,U.S. Geological Survey,261709098153097,IT S1080006C TR nr McAllen TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.2583333333333 26.2858333333333)
USGS-261725097575299,USGS,U.S. Geological Survey,261725097575299,IT S1080003A Hidalgo County ED nr Edcouch TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.9644444444445 26.2902777777778)
USGS-261727098120999,USGS,U.S. Geological Survey,261727098120999,IT S1080004A Edinburg Res nr Edinburg TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.2025 26.2908333333333)
USGS-261745097460201,USGS,U.S. Geological Survey,261745097460201,"Unm Tract nr Sebastian, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080300,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.7674941487147 26.2961838328492)
USGS-261747097460301,USGS,U.S. Geological Survey,261747097460301,"Unm Tract nr Sebastian, TX Site 2",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080300,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.7677719397428 26.2967393715288)
USGS-261750098001099,USGS,U.S. Geological Survey,261750098001099,IT S1080005A Elsa Res nr Elsa TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.0027777777778 26.2972222222222)
USGS-261758098440397,USGS,U.S. Geological Survey,261758098440397,IT S2140004C Rio Grande nr Garciaville TX,48,US,United States of America,48,Texas,427,Starr County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,2,13090001,Los Olmos,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.7341666666667 26.2994444444444)
USGS-261759097555398,USGS,U.S. Geological Survey,261759097555398,IT S1080023B La Villa TR nr La Villa TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.9313888888889 26.2997222222222)
USGS-261759098075299,USGS,U.S. Geological Survey,261759098075299,IT S1080029A Edinburg East Res nr Edinburg TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.1311111111111 26.2997222222222)
USGS-261806097555299,USGS,U.S. Geological Survey,261806097555299,IT S1080023A WCID #9 Canal nr La Villa TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.9311111111111 26.3016666666667)
USGS-261809098195501,USGS,U.S. Geological Survey,261809098195501,IT S1080033C on Unnamed Canal nr Palmhurst TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,U,Unknown or unspecified.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.3319444444444 26.3025)
USGS-261850097582201,USGS,U.S. Geological Survey,261850097582201,IT S1080029G on Unnamed Terminal Res nr Edcouch TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,U,Unknown or unspecified.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.9727777777778 26.3138888888889)
USGS-261912098144198,USGS,U.S. Geological Survey,261912098144198,IT S1080033B Sharyland WSC TR 2 nr Alton North TX,48,US,United States of America,48,Texas,215,Hidalgo County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.2447222222222 26.32)
USGS-261922097182800,USGS,U.S. Geological Survey,261922097182800,1226302Laguna Madre ES Line 263 Site 02,48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102081000,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,False,True,True,True,True,True,"['2,4,5-T', '2,4-D', 'Acidity, (H+)', 'Agency analyzing sample', 'Aldrin', 'Aluminum', 'Ammonia and ammonium', 'Arsenic', 'Biochemical oxygen demand, standard conditions', 'Cadmium', 'Chlordane, technical', 'Chlorophyll a, uncorrected for pheophytin', 'Chlorophyll b', 'Chlorophyll c', 'Chromium', 'Cobalt', 'Copper', 'Diazinon', 'Dieldrin', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Endrin', 'Fecal Coliform', 'Fecal Streptococcus Group Bacteria', 'Heptachlor', 'Heptachlor epoxide', 'Inorganic nitrogen (nitrate and nitrite)', 'Iron', 'Kjeldahl nitrogen', 'Lead', 'Lithium', 'Malathion', 'Manganese', 'Mercury', 'Methyl parathion', 'Nickel', 'Nitrate', 'Nitrite', 'Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)', 'Organic Nitrogen', 'Organic carbon', 'Orthophosphate', 'Parathion', 'Phenols', 'Phosphorus', 'Polychlorinated biphenyls', 'Sampling depth', 'Silvex', 'Specific conductance', 'Strontium', 'Temperature, water', 'Total Coliform', 'Toxaphene', 'Transparency, Secchi disk', 'Turbidity', 'Zinc', 'gamma-HCH (Lindane)', ""p,p'-DDD"", ""p,p'-DDE"", ""p,p'-DDT"", 'pH']",POINT (-97.3080324371191 26.3231280166556)
USGS-261929097264500,USGS,U.S. Geological Survey,261929097264500,1224702Laguna Madre ES Line 247 Site 02,48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080800,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,True,True,True,True,True,True,"['2,4,5-T', '2,4-D', 'Acidity, (H+)', 'Agency analyzing sample', 'Aldrin', 'Alkalinity', 'Aluminum', 'Ammonia and ammonium', 'Arsenic', 'Bicarbonate', 'Biochemical oxygen demand, standard conditions', 'Cadmium', 'Calcium', 'Carbon dioxide', 'Carbonate', 'Chlordane, technical', 'Chloride', 'Chlorophyll a, uncorrected for pheophytin', 'Chlorophyll b', 'Chlorophyll c', 'Chromium', 'Cobalt', 'Copper', 'Diazinon', 'Dieldrin', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Endrin', 'Fecal Coliform', 'Fecal Streptococcus Group Bacteria', 'Fluoride', 'Hardness, Ca, Mg', 'Hardness, non-carbonate', 'Heptachlor', 'Heptachlor epoxide', 'Inorganic nitrogen (nitrate and nitrite)', 'Iron', 'Kjeldahl nitrogen', 'Lead', 'Lithium', 'Magnesium', 'Malathion', 'Manganese', 'Mercury', 'Methyl parathion', 'Nickel', 'Nitrate', 'Nitrite', 'Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)', 'Organic Nitrogen', 'Organic carbon', 'Orthophosphate', 'Parathion', 'Phenols', 'Phosphate-phosphorus', 'Phosphorus', 'Polychlorinated biphenyls', 'Potassium', 'Sampling depth', 'Silica', 'Silvex', 'Sodium', 'Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]', 'Sodium, percent total cations', 'Specific conductance', 'Strontium', 'Sulfate', 'Temperature, water', 'Total Coliform', 'Total dissolved solids', 'Toxaphene', 'Transparency, Secchi disk', 'Turbidity', 'Zinc', 'gamma-HCH (Lindane)', ""p,p'-DDD"", ""p,p'-DDE"", ""p,p'-DDT"", 'pH']",POINT (-97.4460930044244 26.325071810535)
USGS-261946098433696,USGS,U.S. Geological Survey,261946098433696,IT S2140004D Union WSC TR nr Garciaville TX,48,US,United States of America,48,Texas,427,Starr County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,2,13090001,Los Olmos,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.7266666666667 26.3294444444444)
USGS-261949098453499,USGS,U.S. Geological Survey,261949098453499,IT S2140004A Rio Grande nr Garciaville TX,48,US,United States of America,48,Texas,427,Starr County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,2,13090001,Los Olmos,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.7594444444444 26.3302777777778)
USGS-261950097195501,USGS,U.S. Geological Survey,261950097195501,Laguna Madre ES at Horse Island,48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080800,,,,,,,,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.3321999730444 26.3309054959788)
USGS-261957098452498,USGS,U.S. Geological Survey,261957098452498,IT S2140004B Union WSC TR nr Garciaville TX,48,US,United States of America,48,Texas,427,Starr County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,2,13090001,Los Olmos,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.7566666666667 26.3325)
USGS-262025097474399,USGS,U.S. Geological Survey,262025097474399,IT S2450006A Sebastian Res nr Sebastian TX,48,US,United States of America,48,Texas,489,Willacy County,,FA-DV,Diversion,,,,,,,,,S,Accurate to + or - 1 sec.,R,Reported.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.7952777777778 26.3402777777778)
USGS-262026098112601,USGS,U.S. Geological Survey,262026098112601,IT 55123 from City of Edinburg nr Edinburg TX,48,US,United States of America,48,Texas,215,Hidalgo County,91170,FA-DV,Diversion,121102080200,,93.0,1.6,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,M,Accurate to + or - 1 min.,N,Interpolated from Digital MAP.,NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.1905555555556 26.3405555555556)
USGS-262051097189001,USGS,U.S. Geological Survey,262051097189001,"Laguna Madre nr Laguna Atascosa NWR, TX",48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102081000,,,,,,,,S,Accurate to + or - 1 sec.,G,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,North American Datum of 1983,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.315 26.3419444444444)
USGS-262075097273001,USGS,U.S. Geological Survey,262075097273001,"Arroyo Colorado nr Arroyo City, TX",48,US,United States of America,48,Texas,061,Cameron County,,FA-DV,Diversion,121102080300,,,,,,,,S,Accurate to + or - 1 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.4552598767157 26.3461824071055)
USGS-262112097194401,USGS,U.S. Geological Survey,262112097194401,Laguna Madre ES nr mouth of Harlingen Channel,48,US,United States of America,48,Texas,061,Cameron County,,ES,Estuary,121102080800,,0.0,10.0,M,Interpolated from topographic map.,NGVD29,National Geodetic Vertical Datum of 1929,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,False,False,True,False,False,False,"['.alpha.-Endosulfan', '2,4,5-T', '2,4-D', 'Acidity, (H+)', 'Agency analyzing sample', 'Aldrin', 'Alpha emitting radium isotopes', 'Alpha particle', 'Arsenic', 'Barium', 'Barometric pressure', 'Boron', 'Cadmium', 'Carbaryl', 'Carbophenothion', 'Carbophenothion-methyl', 'Chlordane, technical', 'Chlorinated naphthalenes', 'Chromium', 'Copper', 'Diazinon', 'Dicamba', 'Dichlorprop', 'Dieldrin', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Endrin', 'Ethion', 'Ethylan', 'Heptachlor', 'Heptachlor epoxide', 'Lead', 'Malathion', 'Mercury', 'Methomyl', 'Methoxychlor', 'Methyl parathion', 'Mirex', 'Molybdenum', 'Nickel', 'Parathion', 'Picloram', 'Polychlorinated biphenyls', 'Propham', 'Selenium', 'Silver', 'Silvex', 'Specific conductance', 'Temperature, water', 'Toxaphene', 'Uranium', 'Vanadium', 'Zinc', 'gamma-HCH (Lindane)', ""p,p'-DDD"", ""p,p'-DDE"", ""p,p'-DDT"", 'pH']",POINT (-97.3291442806906 26.3536827223697)
