huc8,name,water_year,precip_mm,et_mm,runoff_mm,surf_runoff_mm,subsurf_runoff_mm,recharge_mm,balance_mm,soil_moisture_m3m3,swe_mm,canopy_mm,t2_degc,td2_degc,q2_kgkg,n_months
13090002,Lower Rio Grande,1999,623.5177430121585,553.0738189431054,24.2606612902513,-10.28882523196671,34.54948652221801,86.89555784490415,46.18326277880178,0.29449446160786197,1.9035622844160177e-09,0.004012184288923492,24.163781724190812,18.875118068885115,0.014474655060190278,12
13090002,Lower Rio Grande,2000,479.48419050931864,468.78572692789214,-8.126225102140346,-34.837398729900436,26.71117362776009,58.425408226200055,18.82468868356684,0.28313090063837315,1.141809939107989e-08,0.0031193856397060886,24.038902543360052,18.27323652945381,0.013946518201974838,12
13090002,Lower Rio Grande,2001,450.7854049820085,450.634498230291,-26.96517060959181,-44.01987940488142,17.054708795289613,40.99264433625897,27.116077361309323,0.28509478867661564,7.504613116109062e-10,0.004714511336389748,23.196448525375104,17.89593818221806,0.01368959926828014,12
13090002,Lower Rio Grande,2002,519.5971471489253,399.42415222637885,6.0512708151762915,-12.75077578946679,18.80204660464308,46.82512692159024,114.12172410737013,0.2758579370756886,3.4855213313071035e-09,0.0035013988642309374,23.55161543795424,17.65941314252683,0.01363666045903301,12
13090002,Lower Rio Grande,2003,890.6274715556597,604.8432175005132,188.74450132638347,138.3237059217102,50.42079540467327,158.89410396943714,97.03975272876298,0.3099144234474682,3.900172264190922e-09,0.006068149776511925,23.207210444201166,18.44050712364657,0.014213191786828144,12
13090002,Lower Rio Grande,2004,735.3980738948034,656.1356604937409,58.26564160585595,-2.365307951897564,60.63094955775351,131.47865414593912,20.99677179520647,0.3112366796425684,5.4505055623341054e-08,0.005045027412379942,23.455173293233088,18.46712468034559,0.014244788221027394,12
13090002,Lower Rio Grande,2005,517.2015245564038,497.62699365051265,0.04207768007188051,-23.610094913997447,23.652172594069327,57.54534495872747,19.53245322581927,0.28929473570061376,0.0007249952676880089,0.004201676097159828,24.0092011054129,18.433377415669497,0.0141447272348112,12
13090002,Lower Rio Grande,2006,461.28278995697997,453.8144864743063,-19.691274170802927,-39.07410793781156,19.382833767008634,56.10516396540964,27.15957765347659,0.2802935161228916,2.035253776536797e-10,0.003105730857745324,24.049018526763405,18.066144069395193,0.013989355537494317,12
13090002,Lower Rio Grande,2007,869.7630422863293,625.3190430292768,95.98670594259261,55.452812673820176,40.53389326877243,82.16802792712517,148.4572933144599,0.3080125286346272,6.576606548421169e-09,0.006254462084812875,23.33692211740498,18.449599516847172,0.014283568677434149,12
13090002,Lower Rio Grande,2008,795.1113360318548,589.1097791213375,109.68421848888406,55.39858756697551,54.28563092190855,119.13651091524018,96.3173384216332,0.29633993460193236,2.1065768561877813e-11,0.0044976385461422035,23.763390706725204,18.194287151496553,0.014119286394471723,12
13090002,Lower Rio Grande,2009,479.8809316879975,490.4881344674966,5.038765879860193,-32.586640090152244,37.62540597001244,104.83621239399812,-15.645968659359312,0.28533878590052425,6.864316956677833e-10,0.003324492679305853,24.022420661683782,18.108496268677243,0.013983143987948954,12
13090002,Lower Rio Grande,2010,1084.5278331196632,699.0378062482091,192.6227166497968,97.69135751815236,94.93135913164447,178.23045498301133,192.8673102216573,0.3213658561206714,1.8142997180349876e-08,0.0067259784662708905,22.822199443468662,18.007701629659834,0.014088391280563458,12
13090002,Lower Rio Grande,2011,275.4876502103864,430.2143900925453,-48.98050349847988,-68.26939431249576,19.28889081401589,101.80869304175522,-105.746236383679,0.2753582876712038,9.185895905132502e-05,0.0025116131237172793,23.79261981068106,17.622173128147722,0.013736081524952764,12
13090002,Lower Rio Grande,2012,479.6774357715454,460.8961667256029,-20.284122836083284,-40.66716781403174,20.383044977948458,53.15854093634815,39.06539188202579,0.28083954030995883,3.29680961604848e-08,0.003935312268256139,24.288349468833985,18.346564683129372,0.014033885725692011,12
13090002,Lower Rio Grande,2013,650.0690931313223,465.93128948071603,33.84206968770234,11.845026712131592,21.99704297557075,70.4723851247856,150.29573396290397,0.2823626072840312,3.6504292853807717e-09,0.00487935840574142,23.943608989195752,17.935177290787294,0.0139146148046941,12
13090002,Lower Rio Grande,2014,703.8428138772049,579.8479275426515,85.3395477024107,46.7223462599594,38.617201442451304,111.90767022215027,38.65533863214267,0.31022070976681293,0.00045731762587420955,0.008129081042864066,22.688737849499717,17.760574559040208,0.013783617585897858,12
